page_id,target_route,locale,wave,locale_action,old_alias,page_gate,locale_gate,status,next_action,classified,publication_ready
PAGE_SITE_OBJECTIVES,/objetivo.html,hu-HU,1,NEW_BASE_LANGUAGE_TRANSLATION,,PASS_STATIC_HOLD_RELEASE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SITE_OBJECTIVES,/objetivo.html,no-NO,1,NEW_BASE_LANGUAGE_TRANSLATION,,PASS_STATIC_HOLD_RELEASE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SITE_OBJECTIVES,/objetivo.html,ro-RO,1,NEW_BASE_LANGUAGE_TRANSLATION,,PASS_STATIC_HOLD_RELEASE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SITE_OBJECTIVES,/objetivo.html,sl-SI,1,NEW_BASE_LANGUAGE_TRANSLATION,,PASS_STATIC_HOLD_RELEASE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SITE_OBJECTIVES,/objetivo.html,sr-RS,1,NEW_BASE_LANGUAGE_TRANSLATION,,PASS_STATIC_HOLD_RELEASE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SITE_OBJECTIVES,/objetivo.html,th-TH,1,NEW_BASE_LANGUAGE_TRANSLATION,,PASS_STATIC_HOLD_RELEASE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SITE_OBJECTIVES,/objetivo.html,hi-IN,1,CANONICALIZE_EXISTING_ALIAS,hi,PASS_STATIC_HOLD_RELEASE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SITE_OBJECTIVES,/objetivo.html,id-ID,1,CANONICALIZE_EXISTING_ALIAS,id,PASS_STATIC_HOLD_RELEASE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SITE_OBJECTIVES,/objetivo.html,ko-KR,1,CANONICALIZE_EXISTING_ALIAS,ko,PASS_STATIC_HOLD_RELEASE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SITE_OBJECTIVES,/objetivo.html,nl-NL,1,CANONICALIZE_EXISTING_ALIAS,nl,PASS_STATIC_HOLD_RELEASE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SITE_OBJECTIVES,/objetivo.html,pl-PL,1,CANONICALIZE_EXISTING_ALIAS,pl,PASS_STATIC_HOLD_RELEASE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SITE_OBJECTIVES,/objetivo.html,ru-RU,1,CANONICALIZE_EXISTING_ALIAS,ru,PASS_STATIC_HOLD_RELEASE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SITE_OBJECTIVES,/objetivo.html,sv-SE,1,CANONICALIZE_EXISTING_ALIAS,sv,PASS_STATIC_HOLD_RELEASE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SITE_OBJECTIVES,/objetivo.html,tr-TR,1,CANONICALIZE_EXISTING_ALIAS,tr,PASS_STATIC_HOLD_RELEASE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SITE_OBJECTIVES,/objetivo.html,uk-UA,1,CANONICALIZE_EXISTING_ALIAS,uk,PASS_STATIC_HOLD_RELEASE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SITE_OBJECTIVES,/objetivo.html,vi-VN,1,CANONICALIZE_EXISTING_ALIAS,vi,PASS_STATIC_HOLD_RELEASE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SITE_OBJECTIVES,/objetivo.html,zh-CN,1,CANONICALIZE_EXISTING_ALIAS,zh,PASS_STATIC_HOLD_RELEASE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ECOSYSTEM,/ecossistema.html,ar,0,ALREADY_ACTIVE_CANONICAL,,HOLD_ROUTE_DECISION,HOLD_DERIVED_LOCALE_REVIEW,HOLD_CONTENT_REBASE_HUMAN_LINGUISTIC_REVIEW,REBASE_FROM_PT_BR_SUCCESSOR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ECOSYSTEM,/ecossistema.html,de,0,ALREADY_ACTIVE_CANONICAL,,HOLD_ROUTE_DECISION,HOLD_DERIVED_LOCALE_REVIEW,HOLD_CONTENT_REBASE_HUMAN_LINGUISTIC_REVIEW,REBASE_FROM_PT_BR_SUCCESSOR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ECOSYSTEM,/ecossistema.html,en,0,ALREADY_ACTIVE_CANONICAL,,HOLD_ROUTE_DECISION,HOLD_DERIVED_LOCALE_REVIEW,HOLD_CONTENT_REBASE_HUMAN_LINGUISTIC_REVIEW,REBASE_FROM_PT_BR_SUCCESSOR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ECOSYSTEM,/ecossistema.html,es,0,ALREADY_ACTIVE_CANONICAL,,HOLD_ROUTE_DECISION,HOLD_DERIVED_LOCALE_REVIEW,HOLD_CONTENT_REBASE_HUMAN_LINGUISTIC_REVIEW,REBASE_FROM_PT_BR_SUCCESSOR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ECOSYSTEM,/ecossistema.html,fr,0,ALREADY_ACTIVE_CANONICAL,,HOLD_ROUTE_DECISION,HOLD_DERIVED_LOCALE_REVIEW,HOLD_CONTENT_REBASE_HUMAN_LINGUISTIC_REVIEW,REBASE_FROM_PT_BR_SUCCESSOR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ECOSYSTEM,/ecossistema.html,it,0,ALREADY_ACTIVE_CANONICAL,,HOLD_ROUTE_DECISION,HOLD_DERIVED_LOCALE_REVIEW,HOLD_CONTENT_REBASE_HUMAN_LINGUISTIC_REVIEW,REBASE_FROM_PT_BR_SUCCESSOR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ECOSYSTEM,/ecossistema.html,ja,0,ALREADY_ACTIVE_CANONICAL,,HOLD_ROUTE_DECISION,HOLD_DERIVED_LOCALE_REVIEW,HOLD_CONTENT_REBASE_HUMAN_LINGUISTIC_REVIEW,REBASE_FROM_PT_BR_SUCCESSOR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ECOSYSTEM,/ecossistema.html,pt-BR,0,ALREADY_ACTIVE_CANONICAL,,HOLD_ROUTE_DECISION,PASS_SOURCE_LOCALE_STATIC,HOLD_ROUTE_DECISION,CHECKER_AUDIT_AND_RESOLVE_PAGE_SCOPED_HOLDS,True,False
PAGE_ECOSYSTEM,/ecossistema.html,bg-BG,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_ROUTE_DECISION,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ECOSYSTEM,/ecossistema.html,cs-CZ,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_ROUTE_DECISION,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ECOSYSTEM,/ecossistema.html,da-DK,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_ROUTE_DECISION,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ECOSYSTEM,/ecossistema.html,fi-FI,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_ROUTE_DECISION,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ECOSYSTEM,/ecossistema.html,hr-HR,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_ROUTE_DECISION,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ECOSYSTEM,/ecossistema.html,hu-HU,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_ROUTE_DECISION,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ECOSYSTEM,/ecossistema.html,no-NO,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_ROUTE_DECISION,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ECOSYSTEM,/ecossistema.html,ro-RO,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_ROUTE_DECISION,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ECOSYSTEM,/ecossistema.html,sl-SI,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_ROUTE_DECISION,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ECOSYSTEM,/ecossistema.html,sr-RS,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_ROUTE_DECISION,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ECOSYSTEM,/ecossistema.html,th-TH,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_ROUTE_DECISION,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ECOSYSTEM,/ecossistema.html,hi-IN,1,CANONICALIZE_EXISTING_ALIAS,hi,HOLD_ROUTE_DECISION,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ECOSYSTEM,/ecossistema.html,id-ID,1,CANONICALIZE_EXISTING_ALIAS,id,HOLD_ROUTE_DECISION,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ECOSYSTEM,/ecossistema.html,ko-KR,1,CANONICALIZE_EXISTING_ALIAS,ko,HOLD_ROUTE_DECISION,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ECOSYSTEM,/ecossistema.html,nl-NL,1,CANONICALIZE_EXISTING_ALIAS,nl,HOLD_ROUTE_DECISION,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ECOSYSTEM,/ecossistema.html,pl-PL,1,CANONICALIZE_EXISTING_ALIAS,pl,HOLD_ROUTE_DECISION,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ECOSYSTEM,/ecossistema.html,ru-RU,1,CANONICALIZE_EXISTING_ALIAS,ru,HOLD_ROUTE_DECISION,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ECOSYSTEM,/ecossistema.html,sv-SE,1,CANONICALIZE_EXISTING_ALIAS,sv,HOLD_ROUTE_DECISION,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ECOSYSTEM,/ecossistema.html,tr-TR,1,CANONICALIZE_EXISTING_ALIAS,tr,HOLD_ROUTE_DECISION,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ECOSYSTEM,/ecossistema.html,uk-UA,1,CANONICALIZE_EXISTING_ALIAS,uk,HOLD_ROUTE_DECISION,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ECOSYSTEM,/ecossistema.html,vi-VN,1,CANONICALIZE_EXISTING_ALIAS,vi,HOLD_ROUTE_DECISION,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ECOSYSTEM,/ecossistema.html,zh-CN,1,CANONICALIZE_EXISTING_ALIAS,zh,HOLD_ROUTE_DECISION,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ACCESSIBILITY_CENTER,/acessibilidade.html,ar,0,ALREADY_ACTIVE_CANONICAL,,HOLD_A11Y_EVIDENCE_ROUTE,HOLD_DERIVED_LOCALE_REVIEW,HOLD_CONTENT_REBASE_HUMAN_LINGUISTIC_REVIEW,REBASE_FROM_PT_BR_SUCCESSOR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ACCESSIBILITY_CENTER,/acessibilidade.html,de,0,ALREADY_ACTIVE_CANONICAL,,HOLD_A11Y_EVIDENCE_ROUTE,HOLD_DERIVED_LOCALE_REVIEW,HOLD_CONTENT_REBASE_HUMAN_LINGUISTIC_REVIEW,REBASE_FROM_PT_BR_SUCCESSOR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ACCESSIBILITY_CENTER,/acessibilidade.html,en,0,ALREADY_ACTIVE_CANONICAL,,HOLD_A11Y_EVIDENCE_ROUTE,HOLD_DERIVED_LOCALE_REVIEW,HOLD_CONTENT_REBASE_HUMAN_LINGUISTIC_REVIEW,REBASE_FROM_PT_BR_SUCCESSOR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ACCESSIBILITY_CENTER,/acessibilidade.html,es,0,ALREADY_ACTIVE_CANONICAL,,HOLD_A11Y_EVIDENCE_ROUTE,HOLD_DERIVED_LOCALE_REVIEW,HOLD_CONTENT_REBASE_HUMAN_LINGUISTIC_REVIEW,REBASE_FROM_PT_BR_SUCCESSOR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ACCESSIBILITY_CENTER,/acessibilidade.html,fr,0,ALREADY_ACTIVE_CANONICAL,,HOLD_A11Y_EVIDENCE_ROUTE,HOLD_DERIVED_LOCALE_REVIEW,HOLD_CONTENT_REBASE_HUMAN_LINGUISTIC_REVIEW,REBASE_FROM_PT_BR_SUCCESSOR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ACCESSIBILITY_CENTER,/acessibilidade.html,it,0,ALREADY_ACTIVE_CANONICAL,,HOLD_A11Y_EVIDENCE_ROUTE,HOLD_DERIVED_LOCALE_REVIEW,HOLD_CONTENT_REBASE_HUMAN_LINGUISTIC_REVIEW,REBASE_FROM_PT_BR_SUCCESSOR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ACCESSIBILITY_CENTER,/acessibilidade.html,ja,0,ALREADY_ACTIVE_CANONICAL,,HOLD_A11Y_EVIDENCE_ROUTE,HOLD_DERIVED_LOCALE_REVIEW,HOLD_CONTENT_REBASE_HUMAN_LINGUISTIC_REVIEW,REBASE_FROM_PT_BR_SUCCESSOR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ACCESSIBILITY_CENTER,/acessibilidade.html,pt-BR,0,ALREADY_ACTIVE_CANONICAL,,HOLD_A11Y_EVIDENCE_ROUTE,PASS_SOURCE_LOCALE_STATIC,HOLD_A11Y_EVIDENCE_ROUTE,CHECKER_AUDIT_AND_RESOLVE_PAGE_SCOPED_HOLDS,True,False
PAGE_ACCESSIBILITY_CENTER,/acessibilidade.html,bg-BG,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_A11Y_EVIDENCE_ROUTE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ACCESSIBILITY_CENTER,/acessibilidade.html,cs-CZ,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_A11Y_EVIDENCE_ROUTE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ACCESSIBILITY_CENTER,/acessibilidade.html,da-DK,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_A11Y_EVIDENCE_ROUTE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ACCESSIBILITY_CENTER,/acessibilidade.html,fi-FI,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_A11Y_EVIDENCE_ROUTE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ACCESSIBILITY_CENTER,/acessibilidade.html,hr-HR,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_A11Y_EVIDENCE_ROUTE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ACCESSIBILITY_CENTER,/acessibilidade.html,hu-HU,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_A11Y_EVIDENCE_ROUTE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ACCESSIBILITY_CENTER,/acessibilidade.html,no-NO,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_A11Y_EVIDENCE_ROUTE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ACCESSIBILITY_CENTER,/acessibilidade.html,ro-RO,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_A11Y_EVIDENCE_ROUTE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ACCESSIBILITY_CENTER,/acessibilidade.html,sl-SI,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_A11Y_EVIDENCE_ROUTE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ACCESSIBILITY_CENTER,/acessibilidade.html,sr-RS,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_A11Y_EVIDENCE_ROUTE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ACCESSIBILITY_CENTER,/acessibilidade.html,th-TH,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_A11Y_EVIDENCE_ROUTE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ACCESSIBILITY_CENTER,/acessibilidade.html,hi-IN,1,CANONICALIZE_EXISTING_ALIAS,hi,HOLD_A11Y_EVIDENCE_ROUTE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ACCESSIBILITY_CENTER,/acessibilidade.html,id-ID,1,CANONICALIZE_EXISTING_ALIAS,id,HOLD_A11Y_EVIDENCE_ROUTE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ACCESSIBILITY_CENTER,/acessibilidade.html,ko-KR,1,CANONICALIZE_EXISTING_ALIAS,ko,HOLD_A11Y_EVIDENCE_ROUTE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
